x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,Class
0.178625954198473,0.186259541984733,0.187786259541985,-0.022900763358779,-0.021374045801527,-0.018320610687023,0.201526717557252,0.20763358778626,0.206106870229008,0.196946564885496,0.213740458015267,0.219847328244275,1
0.198473282442748,0.195419847328244,0.155725190839695,-0.010687022900763,0.001526717557252,-0.006106870229008,0.209160305343511,0.193893129770992,0.161832061068702,0.242748091603053,0.227480916030534,0.172519083969466,1
0.235114503816794,0.2,0.163358778625954,-0.024427480916031,-0.027480916030534,-0.016793893129771,0.259541984732824,0.227480916030534,0.180152671755725,0.297709923664122,0.238167938931298,0.178625954198473,1
0.181679389312977,0.218320610687023,0.152671755725191,-0.010687022900763,0.004580152671756,-0.016793893129771,0.19236641221374,0.213740458015267,0.169465648854962,0.203053435114504,0.258015267175572,0.166412213740458,1
0.19236641221374,0.227480916030534,0.186259541984733,-0.025954198473283,-0.029007633587786,-0.042748091603053,0.218320610687023,0.256488549618321,0.229007633587786,0.224427480916031,0.30381679389313,0.229007633587786,1
0.216793893129771,0.33587786259542,0.225954198473282,0.00763358778626,-0.03969465648855,0.027480916030534,0.209160305343511,0.375572519083969,0.198473282442748,0.268702290076336,0.516030534351145,0.293129770992366,1
0.174045801526718,0.300763358778626,0.198473282442748,-0.006106870229008,-0.03969465648855,0.003053435114504,0.180152671755725,0.340458015267176,0.195419847328244,0.193893129770992,0.442748091603053,0.242748091603053,1
0.196946564885496,0.189312977099237,0.36030534351145,-0.016793893129771,-0.029007633587786,0.044274809160305,0.213740458015267,0.218320610687023,0.316030534351145,0.222900763358779,0.224427480916031,0.566412213740458,1
0.215267175572519,0.27175572519084,0.19236641221374,-0.00763358778626,-0.091603053435115,-0.016793893129771,0.222900763358779,0.363358778625954,0.209160305343511,0.270229007633588,0.403053435114504,0.224427480916031,1
0.187786259541985,0.247328244274809,0.174045801526718,-0.009160305343511,-0.030534351145038,-0.016793893129771,0.196946564885496,0.277862595419847,0.190839694656489,0.210687022900763,0.32824427480916,0.221374045801527,1
