x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,Class
0.323170731707317,0.323170731707317,0.323170731707317,-0.024390243902439,-0.00609756097561,-0.036585365853659,0.347560975609756,0.329268292682927,0.359756097560976,0.347560975609756,0.359756097560976,0.353658536585366,1
0.335365853658537,0.347560975609756,0.298780487804878,-0.024390243902439,0.042682926829268,-0.01219512195122,0.359756097560976,0.304878048780488,0.310975609756098,0.390243902439024,0.390243902439024,0.323170731707317,1
0.384146341463415,0.353658536585366,0.304878048780488,0,-0.036585365853659,-0.01219512195122,0.384146341463415,0.390243902439024,0.317073170731707,0.475609756097561,0.414634146341463,0.323170731707317,1
0.335365853658537,0.359756097560976,0.286585365853659,0.00609756097561,-0.018292682926829,-0.036585365853659,0.329268292682927,0.378048780487805,0.323170731707317,0.365853658536585,0.402439024390244,0.298780487804878,1
0.341463414634146,0.359756097560976,0.329268292682927,0.00609756097561,-0.00609756097561,-0.030487804878049,0.335365853658537,0.365853658536585,0.359756097560976,0.371951219512195,0.414634146341463,0.365853658536585,1
0.359756097560976,0.469512195121951,0.353658536585366,-0.00609756097561,0.00609756097561,0.048780487804878,0.365853658536585,0.463414634146341,0.304878048780488,0.402439024390244,0.646341463414634,0.396341463414634,1
0.317073170731707,0.432926829268293,0.341463414634146,-0.00609756097561,-0.036585365853659,0.036585365853659,0.323170731707317,0.469512195121951,0.304878048780488,0.341463414634146,0.621951219512195,0.384146341463415,1
0.353658536585366,0.329268292682927,0.481707317073171,-0.00609756097561,-0.00609756097561,0.085365853658537,0.359756097560976,0.335365853658537,0.396341463414634,0.396341463414634,0.378048780487805,0.689024390243902,1
0.341463414634146,0.384146341463415,0.341463414634146,0,-0.091463414634146,-0.024390243902439,0.341463414634146,0.475609756097561,0.365853658536585,0.396341463414634,0.50609756097561,0.420731707317073,1
0.323170731707317,0.378048780487805,0.286585365853659,-0.042682926829268,0.00609756097561,-0.018292682926829,0.365853658536585,0.371951219512195,0.304878048780488,0.353658536585366,0.432926829268293,0.335365853658537,1
0.48780487804878,0.469512195121951,0.347560975609756,0.030487804878049,0.060975609756098,-0.042682926829268,0.457317073170732,0.408536585365854,0.390243902439024,0.719512195121951,0.621951219512195,0.420731707317073,1
0.317073170731707,0.365853658536585,0.341463414634146,-0.030487804878049,-0.048780487804878,-0.018292682926829,0.347560975609756,0.414634146341463,0.359756097560976,0.347560975609756,0.445121951219512,0.408536585365854,1
0.347560975609756,0.451219512195122,0.298780487804878,-0.018292682926829,-0.030487804878049,-0.054878048780488,0.365853658536585,0.481707317073171,0.353658536585366,0.390243902439024,0.652439024390244,0.329268292682927,1
0.317073170731707,0.353658536585366,0.335365853658537,-0.030487804878049,0.00609756097561,-0.024390243902439,0.347560975609756,0.347560975609756,0.359756097560976,0.341463414634146,0.408536585365854,0.384146341463415,1
0.396341463414634,0.317073170731707,0.359756097560976,0.00609756097561,0.018292682926829,0.01219512195122,0.390243902439024,0.298780487804878,0.347560975609756,0.475609756097561,0.329268292682927,0.481707317073171,1
0.347560975609756,0.353658536585366,0.292682926829268,-0.030487804878049,-0.018292682926829,-0.024390243902439,0.378048780487805,0.371951219512195,0.317073170731707,0.390243902439024,0.402439024390244,0.317073170731707,1
0.335365853658537,0.365853658536585,0.347560975609756,-0.00609756097561,0.030487804878049,0.036585365853659,0.341463414634146,0.335365853658537,0.310975609756098,0.384146341463415,0.432926829268293,0.432926829268293,1
0.304878048780488,0.390243902439024,0.323170731707317,-0.01219512195122,0.01219512195122,0.00609756097561,0.317073170731707,0.378048780487805,0.317073170731707,0.341463414634146,0.475609756097561,0.347560975609756,1
0.317073170731707,0.414634146341463,0.371951219512195,0.024390243902439,0,0.030487804878049,0.292682926829268,0.414634146341463,0.341463414634146,0.353658536585366,0.518292682926829,0.469512195121951,1
0.384146341463415,0.402439024390244,0.347560975609756,-0.030487804878049,-0.073170731707317,-0.018292682926829,0.414634146341463,0.475609756097561,0.365853658536585,0.469512195121951,0.51219512195122,0.408536585365854,1
0.408536585365854,0.335365853658537,0.317073170731707,0,-0.067073170731707,0.018292682926829,0.408536585365854,0.402439024390244,0.298780487804878,0.49390243902439,0.378048780487805,0.335365853658537,1
0.335365853658537,0.371951219512195,0.286585365853659,0,-0.00609756097561,-0.018292682926829,0.335365853658537,0.378048780487805,0.304878048780488,0.384146341463415,0.463414634146341,0.292682926829268,1
0.378048780487805,0.390243902439024,0.298780487804878,0,-0.060975609756098,-0.042682926829268,0.378048780487805,0.451219512195122,0.341463414634146,0.463414634146341,0.5,0.304878048780488,1
0.310975609756098,0.420731707317073,0.304878048780488,-0.00609756097561,0.091463414634146,0.00609756097561,0.317073170731707,0.329268292682927,0.298780487804878,0.335365853658537,0.536585365853659,0.317073170731707,1
0.408536585365854,0.353658536585366,0.335365853658537,-0.054878048780488,-0.024390243902439,-0.01219512195122,0.463414634146341,0.378048780487805,0.347560975609756,0.536585365853659,0.414634146341463,0.371951219512195,1
0.317073170731707,0.390243902439024,0.432926829268293,-0.018292682926829,-0.036585365853659,-0.01219512195122,0.335365853658537,0.426829268292683,0.445121951219512,0.329268292682927,0.51219512195122,0.591463414634146,1
0.408536585365854,0.524390243902439,0.304878048780488,0.073170731707317,0.085365853658537,0.024390243902439,0.335365853658537,0.439024390243902,0.280487804878049,0.530487804878049,0.865853658536585,0.317073170731707,1
0.323170731707317,0.323170731707317,0.359756097560976,-0.042682926829268,-0.036585365853659,-0.018292682926829,0.365853658536585,0.359756097560976,0.378048780487805,0.359756097560976,0.353658536585366,0.432926829268293,1
0.365853658536585,0.365853658536585,0.310975609756098,0.01219512195122,0.036585365853659,0.024390243902439,0.353658536585366,0.329268292682927,0.286585365853659,0.439024390243902,0.432926829268293,0.329268292682927,1
0.402439024390244,0.439024390243902,0.347560975609756,0.030487804878049,0.036585365853659,-0.00609756097561,0.371951219512195,0.402439024390244,0.353658536585366,0.5,0.646341463414634,0.414634146341463,1
0.341463414634146,0.402439024390244,0.396341463414634,-0.018292682926829,0.01219512195122,-0.024390243902439,0.359756097560976,0.390243902439024,0.420731707317073,0.390243902439024,0.603658536585366,0.51219512195122,1
0.359756097560976,0.390243902439024,0.408536585365854,0.024390243902439,-0.048780487804878,-0.01219512195122,0.335365853658537,0.439024390243902,0.420731707317073,0.402439024390244,0.475609756097561,0.524390243902439,1
0.384146341463415,0.396341463414634,0.359756097560976,-0.042682926829268,-0.164634146341463,-0.085365853658537,0.426829268292683,0.560975609756098,0.445121951219512,0.481707317073171,0.579268292682927,0.567073170731707,1
0.329268292682927,0.371951219512195,0.323170731707317,0.01219512195122,-0.024390243902439,-0.01219512195122,0.317073170731707,0.396341463414634,0.335365853658537,0.359756097560976,0.469512195121951,0.353658536585366,1
0.347560975609756,0.390243902439024,0.323170731707317,0.036585365853659,-0.036585365853659,0,0.310975609756098,0.426829268292683,0.323170731707317,0.384146341463415,0.48780487804878,0.335365853658537,1
0.371951219512195,0.408536585365854,0.329268292682927,-0.00609756097561,-0.085365853658537,0,0.378048780487805,0.49390243902439,0.329268292682927,0.420731707317073,0.548780487804878,0.378048780487805,1
0.414634146341463,0.371951219512195,0.310975609756098,0.018292682926829,-0.054878048780488,-0.01219512195122,0.396341463414634,0.426829268292683,0.323170731707317,0.542682926829268,0.445121951219512,0.329268292682927,1
0.390243902439024,0.402439024390244,0.402439024390244,0.042682926829268,-0.036585365853659,-0.018292682926829,0.347560975609756,0.439024390243902,0.420731707317073,0.469512195121951,0.634146341463415,0.49390243902439,1
0.317073170731707,0.329268292682927,0.310975609756098,0.01219512195122,-0.024390243902439,0.01219512195122,0.304878048780488,0.353658536585366,0.298780487804878,0.347560975609756,0.371951219512195,0.341463414634146,1
0.384146341463415,0.439024390243902,0.341463414634146,-0.042682926829268,0.036585365853659,-0.036585365853659,0.426829268292683,0.402439024390244,0.378048780487805,0.481707317073171,0.603658536585366,0.390243902439024,1
0.359756097560976,0.371951219512195,0.292682926829268,0.024390243902439,0.024390243902439,-0.018292682926829,0.335365853658537,0.347560975609756,0.310975609756098,0.408536585365854,0.439024390243902,0.304878048780488,1
0.335365853658537,0.426829268292683,0.390243902439024,-0.018292682926829,0.018292682926829,0.048780487804878,0.353658536585366,0.408536585365854,0.341463414634146,0.384146341463415,0.579268292682927,0.463414634146341,1
0.341463414634146,0.335365853658537,0.286585365853659,-0.024390243902439,-0.018292682926829,-0.030487804878049,0.365853658536585,0.353658536585366,0.317073170731707,0.384146341463415,0.365853658536585,0.298780487804878,1
0.396341463414634,0.359756097560976,0.292682926829268,0,0.00609756097561,-0.036585365853659,0.396341463414634,0.353658536585366,0.329268292682927,0.475609756097561,0.414634146341463,0.310975609756098,1
0.341463414634146,0.439024390243902,0.298780487804878,0.00609756097561,0.00609756097561,-0.00609756097561,0.335365853658537,0.432926829268293,0.304878048780488,0.384146341463415,0.713414634146341,0.335365853658537,1
0.414634146341463,0.323170731707317,0.414634146341463,0.134146341463415,-0.024390243902439,0.01219512195122,0.280487804878049,0.347560975609756,0.402439024390244,0.542682926829268,0.335365853658537,0.573170731707317,1
0.353658536585366,0.317073170731707,0.304878048780488,-0.030487804878049,-0.048780487804878,-0.01219512195122,0.384146341463415,0.365853658536585,0.317073170731707,0.408536585365854,0.353658536585366,0.347560975609756,1
0.329268292682927,0.359756097560976,0.359756097560976,0.01219512195122,-0.00609756097561,0.042682926829268,0.317073170731707,0.365853658536585,0.317073170731707,0.359756097560976,0.457317073170732,0.426829268292683,1
0.347560975609756,0.347560975609756,0.329268292682927,0.054878048780488,-0.048780487804878,0.018292682926829,0.292682926829268,0.396341463414634,0.310975609756098,0.390243902439024,0.402439024390244,0.371951219512195,1
0.347560975609756,0.371951219512195,0.310975609756098,-0.018292682926829,-0.00609756097561,0.01219512195122,0.365853658536585,0.378048780487805,0.298780487804878,0.390243902439024,0.451219512195122,0.335365853658537,1
0.408536585365854,0.475609756097561,0.365853658536585,-0.030487804878049,0.048780487804878,-0.079268292682927,0.439024390243902,0.426829268292683,0.445121951219512,0.536585365853659,0.664634146341463,0.475609756097561,1
